OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength,cluster
853,15.0,Boyacá,15696.0,Santa Sofía,719.3,6318.8,616.6,77.0,950.0,377.0,48.0,60.0,21.0,25.0,3.0,0.0,58.0,170.0,7115.1,616.6,0.43513978,0.0062616,77980058.7617965,46181.7667997759,1
854,15.0,Boyacá,15720.0,Sativanorte,1815.2,13969.2,110.4,284.6,859.0,513.0,27.0,138.0,21.0,2.0,56.0,4.0,116.0,234.0,16069.0,110.4,0.69298839,0.01317135,164171290.992154,76366.4030542376,1
855,15.0,Boyacá,15723.0,Sativasur,327.3,4924.9,29.9,30.4,401.0,391.0,14.0,0.0,7.0,0.0,6.0,1.0,166.0,93.0,5282.6,29.9,0.44113754,0.00442899,55200840.9079468,48643.1708425306,1
856,15.0,Boyacá,15740.0,Siachoque,501.3,10147.5,162.6,1410.6,1723.0,715.0,354.0,45.0,17.0,6.0,20.0,7.0,46.0,635.0,12059.4,162.6,0.54240732,0.00996457,124042900.629352,59496.3922174249,1
857,15.0,Boyacá,15753.0,Soatá,3631.7,8129.1,208.5,120.8,1476.0,242.0,78.0,3.0,1.0,1.0,27.0,6.0,375.0,148.0,11881.7,208.5,0.44430459,0.00912881,113823995.008445,48813.6399836813,1
858,15.0,Boyacá,15755.0,Socotá,31999.3,29933.5,390.7,764.9,5347.0,2015.0,286.0,270.0,49.0,7.0,158.0,35.0,472.0,22.0,62697.7,390.7,1.37470012,0.0508682,633741805.111875,150566.180357791,1
859,15.0,Boyacá,15757.0,Socha,4243.8,8981.6,894.2,942.3,1904.0,610.0,70.0,79.0,144.0,28.0,19.0,8.0,103.0,335.0,14167.7,894.2,0.58702989,0.01254402,156286724.450387,64615.2029875676,1
860,15.0,Boyacá,15759.0,Sogamoso,2995.5,13283.1,2296.8,584.2,5305.0,1084.0,88.0,8.0,5.0,4.0,166.0,12.0,31.0,1220.0,16862.7,2296.8,0.73707169,0.01692331,210748384.045419,80530.8775482344,1
861,15.0,Boyacá,15761.0,Somondoco,301.8,5502.9,30.0,20.8,1144.0,266.0,50.0,5.0,11.0,28.0,93.0,12.0,764.0,46.0,5825.6,30.0,0.37691704,0.00491743,61164041.235238,41188.9596742559,1
862,15.0,Boyacá,15762.0,Sora,215.1,4271.6,359.8,32.8,709.0,110.0,104.0,52.0,0.0,1.0,85.0,1.0,9.0,95.0,4519.5,359.8,0.30535031,0.00382941,47677489.195676,33188.2871779289,1
863,15.0,Boyacá,15763.0,Sotaquirá,18500.2,8604.6,176.5,342.7,2985.0,783.0,104.0,28.0,8.0,10.0,37.0,10.0,44.0,302.0,27447.4,176.5,0.84789056,0.02264577,282065591.183561,92650.3798763516,1
864,15.0,Boyacá,15764.0,Soracá,120.1,5678.8,24.0,8.3,1896.0,684.0,79.0,1.0,0.0,0.0,0.0,2.0,104.0,250.0,5807.2,24.0,0.35867873,0.0045338,56447459.8198773,39239.4948111686,1
865,15.0,Boyacá,15774.0,Susacón,3479.4,13842.9,437.0,180.9,1137.0,475.0,47.0,152.0,10.0,1.0,23.0,12.0,83.0,211.0,17503.2,437.0,0.74318971,0.01501621,187179268.481798,81785.8448194724,1
866,15.0,Boyacá,15776.0,Sutamarchán,1866.4,6841.6,290.1,303.0,1723.0,283.0,37.0,8.0,41.0,9.0,58.0,7.0,133.0,139.0,9011.1,290.1,0.48228696,0.00892617,111158632.672025,51935.1790064837,1
867,15.0,Boyacá,15778.0,Sutatenza,17.0,4395.6,10.9,9.7,1394.0,352.0,26.0,27.0,88.0,21.0,22.0,2.0,85.0,364.0,4422.3,10.9,0.31310674,0.00326955,40671128.6851556,33869.9893113439,1
868,15.0,Boyacá,15790.0,Tasco,4386.5,16415.8,61.1,226.5,1997.0,577.0,81.0,7.0,44.0,6.0,48.0,7.0,57.0,317.0,21028.8,61.1,0.8154686,0.01718477,214101388.721131,89693.1530582269,1
869,15.0,Boyacá,15798.0,Tenza,31.5,4511.8,38.9,12.7,2045.0,551.0,88.0,132.0,46.0,6.0,13.0,2.0,94.0,237.0,4556.0,38.9,0.3346869,0.00379775,47255248.5129321,35890.1586835037,1
870,15.0,Boyacá,15804.0,Tibaná,1262.9,9493.4,337.1,76.6,3241.0,956.0,156.0,84.0,30.0,32.0,59.0,13.0,206.0,471.0,10832.9,337.1,0.54733486,0.01028179,127958574.492439,59939.2981449785,1
871,15.0,Boyacá,15806.0,Tibasosa,1322.8,5698.9,1297.3,74.1,1989.0,519.0,56.0,2.0,3.0,0.0,81.0,5.0,118.0,166.0,7095.8,1297.3,0.52882922,0.00768625,95730559.4230615,57171.640926719,1
872,15.0,Boyacá,15808.0,Tinjacá,2056.9,5575.7,184.9,101.9,487.0,78.0,3.0,14.0,0.0,0.0,10.0,3.0,30.0,37.0,7734.5,184.9,0.39372218,0.00649106,80824491.5180499,43146.0274358993,1
873,15.0,Boyacá,15810.0,Tipacoque,1361.7,5708.7,19.6,26.7,1080.0,325.0,20.0,221.0,12.0,1.0,10.0,0.0,72.0,92.0,7097.2,19.6,0.36535026,0.00588721,73404185.2536715,40172.3433215766,1
874,15.0,Boyacá,15814.0,Toca,1345.1,14098.7,538.2,64.5,1714.0,606.0,109.0,25.0,2.0,7.0,47.0,8.0,78.0,211.0,15508.4,538.2,0.55086679,0.01374897,171187135.288196,60174.9879831844,1
875,15.0,Boyacá,15816.0,Togüí,2072.6,8318.2,66.7,62.3,567.0,117.0,197.0,21.0,0.0,1.0,49.0,2.0,2.0,121.0,10453.1,66.7,0.49667739,0.00852116,106167007.047211,54528.6095075962,1
876,15.0,Boyacá,15820.0,Tópaga,757.0,1970.5,350.1,239.3,1351.0,461.0,20.0,10.0,0.0,0.0,4.0,2.0,321.0,113.0,2966.8,350.1,0.27511402,0.00275372,34300377.5287536,30073.5884302808,1
877,15.0,Boyacá,15822.0,Tota,1231.1,9654.7,6312.0,480.0,2320.0,784.0,90.0,0.0,1.0,0.0,49.0,6.0,765.0,533.0,11365.8,6312.0,0.63231261,0.01504294,187259046.57038,69353.3720394614,1
878,15.0,Boyacá,15832.0,Tununguá,481.4,2186.3,41.6,6.2,330.0,35.0,3.0,0.0,1.0,1.0,56.0,5.0,56.0,24.0,2673.9,41.6,0.23683481,0.00240452,29941129.9116298,25907.9324456452,1
879,15.0,Boyacá,15835.0,Turmequé,662.5,6477.4,60.6,45.8,2368.0,763.0,62.0,19.0,3.0,8.0,19.0,4.0,52.0,462.0,7185.6,60.6,0.42282127,0.00662515,82462123.07397,46343.0959121696,1
880,15.0,Boyacá,15837.0,Tuta,1589.2,14274.1,114.1,97.6,2101.0,505.0,57.0,60.0,20.0,3.0,8.0,2.0,154.0,372.0,15960.9,114.1,0.7170056,0.01341844,167100422.889862,76716.147008829,1
881,15.0,Boyacá,15839.0,Tutazá,1952.7,9311.1,7.6,34.6,694.0,395.0,1.0,45.0,1.0,9.0,19.0,1.0,9.0,105.0,11298.5,7.6,0.50847075,0.01005353,125282100.446184,55587.9628802653,1
882,15.0,Boyacá,15842.0,Umbita,2041.1,10647.3,1125.0,260.4,3520.0,679.0,69.0,24.0,4.0,3.0,22.0,0.0,64.0,381.0,12948.8,1125.0,0.54233229,0.01171231,145752352.79917,59548.9098327703,1
883,15.0,Boyacá,15861.0,Ventaquemada,2443.5,13490.8,218.4,295.0,4675.0,1769.0,206.0,69.0,41.0,3.0,81.0,34.0,454.0,648.0,16229.2,218.4,0.68535875,0.01274158,158595385.012815,74556.00232574,1
884,15.0,Boyacá,15879.0,Viracachá,314.5,5018.4,396.2,211.3,2392.0,497.0,38.0,32.0,4.0,2.0,1.0,4.0,57.0,260.0,5544.2,396.2,0.34132586,0.00520097,64745031.2753129,37216.1954833133,1
885,15.0,Boyacá,15897.0,Zetaquira,6196.5,17871.6,512.4,629.2,2191.0,185.0,13.0,50.0,1.0,0.0,3.0,4.0,224.0,114.0,24697.3,512.4,1.04352521,0.02339521,291142430.408123,115648.683529294,1
886,13.0,Bolívar,13001.0,Cartagena,11959.1,20153.3,16059.0,1709.5,527.0,28.0,12.0,5.0,2.0,6.0,3.0,1.0,47.0,43.0,33821.9,16059.0,4.21315606,0.05209287,656427426.296513,463198.35393203,1
887,13.0,Bolívar,13006.0,Achí,21263.0,49919.3,138.4,2155.7,784.0,104.0,7.0,0.0,0.0,3.0,49.0,0.0,2.0,18.0,73338.0,138.4,1.71954839,0.07987387,1001131967.79652,191265.300609803,1
888,13.0,Bolívar,13030.0,Altos del Rosario,14947.8,14675.5,604.7,720.0,722.0,100.0,39.0,6.0,0.0,0.0,5.0,0.0,14.0,3.0,30343.3,604.7,0.94808559,0.02559592,320931522.438561,105434.391818245,1
889,13.0,Bolívar,13042.0,Arenal,9658.9,37856.8,22.5,1.6,478.0,11.0,5.0,1.0,0.0,0.0,3.0,0.0,48.0,6.0,47517.4,22.5,1.49797062,0.03789293,474594148.093677,166771.675054816,1
890,13.0,Bolívar,13052.0,Arjona,21216.5,14044.4,1637.4,21361.3,1246.0,98.0,5.0,4.0,0.0,5.0,15.0,3.0,5.0,43.0,56622.2,1637.4,1.32743407,0.04861165,611975298.484404,147659.596602792,1
891,13.0,Bolívar,13062.0,Arroyohondo,9269.1,5263.4,812.5,725.9,1014.0,120.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15258.5,812.5,0.65568759,0.01356904,170878642.450482,73286.6183698415,1
892,13.0,Bolívar,13074.0,Barranco de Loba,24741.2,20077.2,76.5,958.2,893.0,43.0,0.0,1.0,1.0,2.0,8.0,0.0,5.0,10.0,45776.6,76.5,1.57490032,0.03515366,440868403.649555,175324.221468033,1
893,13.0,Bolívar,13140.0,Calamar,8219.5,14219.7,411.7,1509.7,690.0,79.0,95.0,88.0,1.0,5.0,22.0,2.0,7.0,15.0,23948.8,411.7,1.19379158,0.02253189,283705511.51567,133286.005790559,1
894,13.0,Bolívar,13160.0,Cantagallo,52745.8,32218.0,163.7,3180.0,326.0,17.0,2.0,0.0,3.0,4.0,6.0,0.0,2.0,1.0,88143.9,163.7,1.71172533,0.07234549,903728239.490281,190119.828314644,1
895,13.0,Bolívar,13188.0,Cicuco,496.5,4477.9,16.7,6864.1,344.0,134.0,5.0,0.0,1.0,0.0,32.0,1.0,32.0,17.0,11838.5,16.7,0.51696014,0.01096222,137609753.94432,57760.3675032403,1
896,13.0,Bolívar,13212.0,Córdoba,33301.9,22412.6,327.1,3676.3,484.0,54.0,9.0,191.0,26.0,1.0,0.0,0.0,24.0,30.0,59390.9,327.1,1.29886741,0.04929184,619396122.634573,143276.924037467,1
897,13.0,Bolívar,13222.0,Clemencia,1252.8,4887.7,151.8,1661.8,262.0,39.0,11.0,15.0,33.0,2.0,1.0,0.0,1.0,29.0,7802.3,151.8,0.68699821,0.00724314,91304331.197702,75311.8122745785,1
898,13.0,Bolívar,13244.0,El Carmen de Bolívar,35632.1,65123.7,3278.8,2708.5,1735.0,208.0,273.0,17.0,3.0,29.0,11.0,2.0,143.0,106.0,103464.2,3278.8,2.14457552,0.07690599,966836509.486208,235712.345661801,1
899,13.0,Bolívar,13248.0,El Guamo,10200.9,23620.6,124.6,1662.7,633.0,114.0,219.0,2.0,6.0,132.0,2.0,0.0,2.0,37.0,35484.3,124.6,0.87157705,0.0316359,398113585.67964,97083.4056650245,1
900,13.0,Bolívar,13268.0,El Peñón,5911.0,17508.6,7350.2,223.1,347.0,62.0,0.0,2.0,0.0,0.0,23.0,0.0,2.0,0.0,23642.7,7350.2,0.9399916,0.02652746,332696627.245937,104788.819924,1
901,13.0,Bolívar,13300.0,Hatillo de Loba,2571.5,15969.9,492.9,194.1,622.0,11.0,30.0,0.0,0.0,9.0,1.0,1.0,17.0,31.0,18735.5,492.9,1.14089029,0.01605412,201409895.978692,127133.990315511,1
902,13.0,Bolívar,13430.0,Magangué,3538.0,29627.9,11490.1,66006.1,2256.0,171.0,32.0,0.0,0.0,1.0,18.0,2.0,24.0,111.0,99172.0,11490.1,2.12651478,0.09134025,1146537591.44621,236976.067243636,1
903,13.0,Bolívar,13433.0,Mahates,38486.7,4371.6,338.2,228.8,2201.0,40.0,2.0,6.0,3.0,2.0,26.0,33.0,4.0,78.0,43087.1,338.2,1.3666075,0.03437763,432811604.340456,151926.066898186,1
904,13.0,Bolívar,13440.0,Margarita,907.4,24414.7,81.5,876.4,922.0,61.0,4.0,5.0,0.0,0.0,28.0,0.0,13.0,23.0,26198.6,81.5,0.97797467,0.02460086,308695672.234128,108830.058791041,1
905,13.0,Bolívar,13442.0,María La Baja,3549.8,53400.5,1516.0,993.5,2178.0,626.0,65.0,124.0,28.0,7.0,38.0,2.0,68.0,115.0,57943.7,1516.0,1.22351677,0.04448086,559671100.614545,135841.510412714,1
906,13.0,Bolívar,13458.0,Montecristo,121201.0,79605.3,3860.4,2277.8,550.0,4.0,0.0,0.0,0.0,11.0,45.0,0.0,3.0,0.0,203084.1,3860.4,3.27509607,0.17120577,2142546999.7342,364819.270650867,1
907,13.0,Bolívar,13468.0,Mompós,7777.4,44156.1,323.0,3341.7,1065.0,135.0,25.0,122.0,5.0,0.0,8.0,0.0,44.0,54.0,55275.3,323.0,1.31471859,0.05117337,642305356.402823,146358.185505174,1
908,13.0,Bolívar,13473.0,Morales,11835.6,109204.5,4750.4,5376.0,976.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,21.0,126416.0,4750.4,2.01258566,0.11014618,1379224285.92541,224651.972869681,1
909,13.0,Bolívar,13490.0,Norosí,26064.8,15768.1,4.8,128.3,210.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,41961.1,4.8,1.18882506,0.03414747,427872580.297699,132105.162882586,1
910,13.0,Bolívar,13549.0,Pinillos,3540.4,31796.0,144.2,351.6,1225.0,241.0,32.0,130.0,8.0,3.0,125.0,1.0,8.0,35.0,35688.0,144.2,2.13842808,0.06196837,777193446.777861,237336.498278752,1
911,13.0,Bolívar,13580.0,Regidor,10255.8,12156.5,52.2,252.5,158.0,25.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,22664.7,52.2,0.79315336,0.01466613,183879123.243556,88532.809108638,1
912,13.0,Bolívar,13600.0,Río Viejo,34328.8,44724.6,3969.5,968.2,564.0,9.0,1.0,7.0,0.0,5.0,4.0,2.0,7.0,25.0,80021.6,3969.5,2.99805777,0.06976508,874084577.184078,333685.350044526,1
913,13.0,Bolívar,13620.0,San Cristóbal,387.6,1028.2,202.1,2555.3,375.0,29.0,0.0,17.0,0.0,0.0,4.0,0.0,4.0,21.0,3971.1,202.1,0.29796968,0.00349936,44083090.1713267,33167.5336595245,1
914,13.0,Bolívar,13647.0,San Estanislao,814.4,18517.7,212.2,1083.7,270.0,30.0,14.0,7.0,20.0,7.0,6.0,0.0,7.0,20.0,20415.7,212.2,0.7135542,0.01771752,223197184.342819,78701.235645703,1
915,13.0,Bolívar,13650.0,San Fernando,615.3,34228.8,867.2,37.9,1302.0,16.0,0.0,3.0,0.0,3.0,1.0,1.0,4.0,0.0,34882.0,867.2,1.09746114,0.02663295,334238388.58647,122260.907357671,1
916,13.0,Bolívar,13654.0,San Jacinto,12528.4,28011.1,2608.4,2245.8,1059.0,117.0,25.0,78.0,8.0,7.0,26.0,1.0,8.0,68.0,42785.2,2608.4,1.32805452,0.03630313,456586706.647177,147487.792356392,1
917,13.0,Bolívar,13655.0,San Jacinto del Cauca,38241.6,9080.4,515.3,6932.6,741.0,196.0,6.0,0.0,0.0,4.0,75.0,4.0,15.0,5.0,54254.6,515.3,1.77598716,0.04601716,576221987.336776,196618.33540189,1
918,13.0,Bolívar,13657.0,San Juan Nepomuceno,18419.6,44236.4,1100.8,720.8,895.0,99.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,13.0,63376.8,1100.8,1.58348074,0.0526643,662615892.319618,176199.658056708,1
919,13.0,Bolívar,13667.0,San Martín de Loba,20603.5,16700.6,673.5,222.4,853.0,34.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,72.0,37526.5,673.5,1.37932513,0.03714134,465731936.091749,153550.37047928,1
920,13.0,Bolívar,13670.0,San Pablo,168314.3,28472.9,2583.1,477.9,589.0,9.0,57.0,1.0,1.0,0.0,6.0,0.0,5.0,16.0,197265.1,2583.1,3.23719905,0.16559298,2069396831.55041,351593.846544289,1
921,13.0,Bolívar,13673.0,Santa Catalina,7126.6,8777.1,240.7,1262.2,690.0,166.0,72.0,0.0,13.0,6.0,5.0,2.0,102.0,36.0,17165.8,240.7,1.00893148,0.01338205,168729117.552066,112292.180411833,1
922,13.0,Bolívar,13683.0,Santa Rosa,7282.2,8010.7,39.7,424.5,450.0,46.0,112.0,136.0,0.0,2.0,152.0,0.0,11.0,37.0,15717.3,39.7,0.59843183,0.0126163,158987016.799856,65843.1698391938,1
923,13.0,Bolívar,13688.0,Santa Rosa del Sur,118759.1,107255.9,5416.6,7132.1,1415.0,48.0,2.0,0.0,0.0,1.0,4.0,4.0,3.0,77.0,233147.1,5416.6,3.30205943,0.19494649,2438209595.12568,365853.836293971,1
924,13.0,Bolívar,13744.0,Simití,63067.4,69562.6,898.9,4640.9,538.0,34.0,3.0,1.0,0.0,0.0,9.0,1.0,11.0,58.0,137270.9,898.9,2.55172075,0.11053548,1382705813.2442,277848.300357982,1
925,13.0,Bolívar,13760.0,Soplaviento,1141.5,4829.7,722.8,2251.7,277.0,21.0,4.0,1.0,29.0,8.0,2.0,0.0,2.0,8.0,8222.9,722.8,0.53021821,0.00763575,96183631.6154753,58830.7636322937,1
926,13.0,Bolívar,13780.0,Talaigua Nuevo,519.1,10318.7,13.9,451.1,787.0,98.0,12.0,1.0,0.0,26.0,20.0,0.0,4.0,5.0,11288.9,13.9,0.95177991,0.0232313,291732752.47307,106446.237123633,1
927,13.0,Bolívar,13810.0,Tiquisio,53123.8,21710.6,363.3,3471.9,418.0,19.0,3.0,0.0,0.0,6.0,7.0,0.0,14.0,31.0,78306.3,363.3,1.58012326,0.06305042,789967422.537616,175960.015864686,1
928,13.0,Bolívar,13836.0,Turbaco,5146.3,6438.3,5905.2,1993.2,281.0,45.0,4.0,0.0,0.0,1.0,2.0,1.0,9.0,32.0,13577.9,5905.2,0.67928865,0.01687364,212535126.577277,75121.3790894384,1
929,13.0,Bolívar,13838.0,Turbaná,4341.5,9325.6,2452.0,3351.1,485.0,102.0,4.0,10.0,5.0,1.0,0.0,1.0,84.0,45.0,17018.3,2452.0,0.64348334,0.01265402,159350428.241708,71195.7441074654,1
930,13.0,Bolívar,13873.0,Villanueva,2073.0,9775.0,1070.0,715.3,378.0,92.0,124.0,38.0,2.0,0.0,2.0,0.0,34.0,23.0,12563.3,1070.0,0.66353116,0.01214364,153029173.267554,73236.8093941036,1
931,13.0,Bolívar,13894.0,Zambrano,14600.2,8024.1,2501.8,52.8,126.0,9.0,7.0,1.0,0.0,27.0,4.0,3.0,4.0,11.0,22677.1,2501.8,0.83686697,0.02429627,305488142.282653,91996.1710485149,1
932,5.0,Antioquia,5001.0,Medellín,10242.2,11631.5,2713.9,1040.3,3354.0,755.0,92.0,52.0,48.0,43.0,23.0,9.0,69.0,186.0,22914.0,2713.9,1.01898849,0.03037851,378715205.029198,109322.144287465,1
933,5.0,Antioquia,5002.0,Abejorral,14872.5,32079.4,1164.9,2152.5,4243.0,712.0,357.0,133.0,31.0,21.0,25.0,9.0,174.0,163.0,49104.4,1164.9,1.16393225,0.04139331,515579598.168346,128359.999940165,1
934,5.0,Antioquia,5004.0,Abriaquí,12928.8,13987.5,939.2,1709.3,158.0,45.0,11.0,2.0,2.0,0.0,10.0,2.0,29.0,27.0,28625.6,939.2,0.80083039,0.02352996,293555531.962523,88935.4364118265,1
935,5.0,Antioquia,5021.0,Alejandría,8236.8,3268.4,57.5,1218.7,813.0,130.0,3.0,1.0,5.0,2.0,9.0,1.0,16.0,22.0,12724.0,57.5,0.68601747,0.01038568,129498034.655684,75828.1008165081,1
936,5.0,Antioquia,5030.0,Amagá,1341.1,5895.5,650.5,452.7,1581.0,269.0,10.0,1.0,5.0,3.0,29.0,1.0,192.0,70.0,7689.3,650.5,0.46904313,0.00678605,84562226.1890739,50882.2392465232,1
937,5.0,Antioquia,5031.0,Amalfi,14493.9,105384.8,57.9,729.2,1798.0,146.0,7.0,6.0,1.0,15.0,13.0,1.0,22.0,22.0,120607.9,57.9,1.97399526,0.09903841,1236446948.37224,218109.402332042,1
938,5.0,Antioquia,5034.0,Andes,17774.5,25213.3,1001.7,2142.5,3793.0,137.0,4.0,4.0,2.0,5.0,19.0,3.0,17.0,239.0,45130.3,1001.7,1.07348414,0.03674496,457519597.279612,118530.933033653,1
939,5.0,Antioquia,5036.0,Angelópolis,525.1,7355.3,18.0,124.4,520.0,11.0,0.0,2.0,5.0,3.0,0.0,0.0,5.0,10.0,8004.8,18.0,0.44690357,0.00669629,83453413.4492097,48899.1241423527,1
940,5.0,Antioquia,5038.0,Angostura,7565.1,25403.4,171.3,988.3,1966.0,386.0,26.0,1.0,1.0,25.0,127.0,8.0,35.0,160.0,33956.8,171.3,0.9113239,0.02597672,324228350.481313,100286.574200839,1
941,5.0,Antioquia,5040.0,Anorí,71014.0,67398.1,1659.0,1445.6,1257.0,84.0,5.0,2.0,8.0,40.0,24.0,0.0,10.0,50.0,139857.7,1659.0,1.86673271,0.11569164,1444975089.20174,205229.578942618,1
942,5.0,Antioquia,5042.0,Santafé de Antioquia,7767.6,28295.2,11689.6,2349.5,1430.0,166.0,17.0,25.0,10.0,18.0,56.0,4.0,36.0,55.0,38412.4,11689.6,1.14665049,0.04262674,531678279.752042,125786.756456906,1
943,5.0,Antioquia,5044.0,Anza,5524.8,16204.2,3393.2,387.2,1167.0,99.0,3.0,0.0,1.0,7.0,9.0,1.0,10.0,33.0,22116.2,3393.2,0.7454161,0.02086592,260142511.101653,81686.8921424975,1
944,5.0,Antioquia,5045.0,Apartadó,8827.6,41296.3,854.5,1149.7,797.0,72.0,8.0,32.0,5.0,0.0,118.0,0.0,10.0,33.0,51273.5,854.5,1.28820943,0.04506112,563759576.248385,142352.276806457,1
945,5.0,Antioquia,5051.0,Arboletes,4814.5,67755.9,653.6,2104.9,1406.0,84.0,16.0,110.0,23.0,11.0,4.0,1.0,17.0,65.0,74675.3,653.6,1.89626053,0.06088951,763154582.298724,209850.985880071,1
946,5.0,Antioquia,5055.0,Argelia,11128.8,12913.8,597.6,403.0,888.0,88.0,19.0,26.0,5.0,6.0,3.0,0.0,16.0,35.0,24445.7,597.6,1.08126995,0.01986754,247414383.651507,116648.623759632,1
947,5.0,Antioquia,5059.0,Armenia,632.5,10673.6,64.8,38.4,612.0,56.0,0.0,0.0,0.0,5.0,18.0,2.0,7.0,32.0,11344.5,64.8,0.52115094,0.009024,112483790.681634,56747.7125880405,1
948,5.0,Antioquia,5079.0,Barbosa,7087.3,9502.5,2389.9,1740.9,3609.0,466.0,19.0,7.0,6.0,3.0,5.0,1.0,168.0,30.0,18330.7,2389.9,0.74990492,0.0168176,209725714.722297,81674.9727114811,1
949,5.0,Antioquia,5086.0,Belmira,13848.9,9456.8,4938.9,533.6,429.0,382.0,70.0,78.0,18.0,1.0,2.0,1.0,3.0,135.0,23839.4,4938.9,1.14027927,0.02400582,299489487.535442,124799.53588875,1
950,5.0,Antioquia,5088.0,Bello,5846.2,4757.5,767.4,761.9,1045.0,195.0,28.0,4.0,10.0,4.0,1.0,0.0,49.0,40.0,11365.6,767.4,0.60779922,0.011657,145341619.882568,64896.5881291409,1
951,5.0,Antioquia,5091.0,Betania,1519.2,16159.3,207.9,47.4,544.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,55.0,17725.9,207.9,0.66617918,0.01428914,177963648.706468,73560.3432330619,1
952,5.0,Antioquia,5093.0,Betulia,3892.2,16001.5,688.0,353.5,1266.0,141.0,4.0,1.0,1.0,1.0,2.0,0.0,30.0,33.0,20247.1,688.0,0.8203326,0.02265529,282387209.619425,90570.6918786891,1
953,5.0,Antioquia,5101.0,Ciudad Bolívar,6402.0,20464.6,181.2,577.3,1001.0,133.0,3.0,3.0,1.0,0.0,23.0,1.0,6.0,44.0,27443.9,181.2,0.76756003,0.02175766,271043639.556308,84304.4955285512,1
954,5.0,Antioquia,5107.0,Briceño,6137.8,28372.3,2130.2,570.1,568.0,83.0,3.0,0.0,4.0,1.0,0.0,0.0,8.0,10.0,35080.1,2130.2,1.02876122,0.03125434,390306502.922015,113255.893676775,1
955,5.0,Antioquia,5113.0,Buriticá,6457.1,26932.2,1904.5,705.2,1817.0,69.0,2.0,2.0,1.0,0.0,60.0,2.0,5.0,18.0,34094.5,1904.5,0.92757695,0.02887791,360402295.582917,103371.92084096,1
956,5.0,Antioquia,5120.0,Cáceres,27405.1,108328.0,36640.7,10077.5,1459.0,344.0,52.0,46.0,2.0,8.0,14.0,3.0,193.0,2.0,145810.5,36640.7,2.59076954,0.15598727,1950478837.7061,285164.621584052,1
957,5.0,Antioquia,5125.0,Caicedo,10436.7,8678.8,182.6,1420.2,1548.0,180.0,22.0,6.0,5.0,3.0,73.0,17.0,16.0,44.0,20535.7,182.6,0.66916525,0.01586726,197860132.724225,73585.8284345693,1
958,5.0,Antioquia,5129.0,Caldas,3093.0,6019.0,1621.1,396.1,282.0,57.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,9508.1,1621.1,0.54339867,0.01117334,139217735.63176,59350.7217351551,1
959,5.0,Antioquia,5134.0,Campamento,4200.0,19473.4,478.4,642.8,549.0,54.0,7.0,0.0,0.0,1.0,2.0,0.0,16.0,11.0,24316.3,478.4,0.87485256,0.01661572,207466230.187582,96510.9006419219,1
960,5.0,Antioquia,5138.0,Cañasgordas,4032.6,30478.6,530.7,335.6,1892.0,171.0,4.0,4.0,0.0,1.0,13.0,2.0,92.0,106.0,34846.8,530.7,1.06455033,0.02977772,371625043.958365,117530.184277213,1
961,5.0,Antioquia,5142.0,Caracolí,5262.0,22183.0,115.4,180.8,409.0,16.0,3.0,11.0,3.0,0.0,2.0,1.0,7.0,22.0,27625.8,115.4,0.95821466,0.02137678,266525627.982605,106270.656413174,1
962,5.0,Antioquia,5145.0,Caramanta,868.7,7384.7,80.3,133.3,559.0,64.0,0.0,0.0,0.0,0.0,3.0,1.0,61.0,97.0,8386.6,80.3,0.48871953,0.00724514,90206089.8126408,53040.6218033045,1
963,5.0,Antioquia,5147.0,Carepa,1877.9,32968.8,812.7,1376.0,594.0,26.0,0.0,1.0,5.0,1.0,5.0,1.0,2.0,30.0,36222.7,812.7,1.2654132,0.03101921,387982533.824342,139913.093671755,1
964,5.0,Antioquia,5148.0,El Carmen de Viboral,25245.9,12551.3,2591.7,515.4,2569.0,592.0,47.0,6.0,37.0,5.0,12.0,7.0,46.0,105.0,38312.6,2591.7,1.35672802,0.03437628,428332574.831517,145976.328943558,1
965,5.0,Antioquia,5150.0,Carolina,4035.9,7715.9,1578.8,755.1,383.0,71.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,12506.9,1578.8,0.66698363,0.01475724,184147073.941235,73583.9975316425,1
966,5.0,Antioquia,5154.0,Caucasia,10792.5,128340.4,1071.6,2263.2,828.0,55.0,2.0,5.0,21.0,2.0,10.0,0.0,6.0,40.0,141396.2,1071.6,2.87926101,0.11651922,1457609181.44615,317031.170187851,1
